Page URL,Analytics Provider,Tag ID,Calls
https://www.outkick.com/alabama-crimson-tide-oregon-ducks-sorority-video-parody-cfb-am-082715/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/alabama-crimson-tide-oregon-ducks-sorority-video-parody-cfb-am-082715/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/alabama-crimson-tide-oregon-ducks-sorority-video-parody-cfb-am-082715/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/alabama-crimson-tide-oregon-ducks-sorority-video-parody-cfb-am-082715/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/alabama-crimson-tide-oregon-ducks-sorority-video-parody-cfb-am-082715/,Google Analytics,Unknown ID,1
https://www.outkick.com/alabama-crimson-tide-oregon-ducks-sorority-video-parody-cfb-am-082715/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/prediction-the-sec-misses-the-college-football-playoff-082715/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/prediction-the-sec-misses-the-college-football-playoff-082715/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/prediction-the-sec-misses-the-college-football-playoff-082715/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/prediction-the-sec-misses-the-college-football-playoff-082715/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/prediction-the-sec-misses-the-college-football-playoff-082715/,Google Analytics,Unknown ID,1
https://www.outkick.com/prediction-the-sec-misses-the-college-football-playoff-082715/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/irish-tourist-boxer-turkish-mob-fight-082715/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/irish-tourist-boxer-turkish-mob-fight-082715/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/irish-tourist-boxer-turkish-mob-fight-082715/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/irish-tourist-boxer-turkish-mob-fight-082715/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/irish-tourist-boxer-turkish-mob-fight-082715/,Google Analytics,Unknown ID,1
https://www.outkick.com/irish-tourist-boxer-turkish-mob-fight-082715/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/all-that-and-a-bag-of-mail-082715/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/all-that-and-a-bag-of-mail-082715/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/all-that-and-a-bag-of-mail-082715/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/all-that-and-a-bag-of-mail-082715/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/all-that-and-a-bag-of-mail-082715/,Google Analytics,Unknown ID,1
https://www.outkick.com/all-that-and-a-bag-of-mail-082715/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/texas-am-aggies-adidas-yell-leader-tshirts-cfb-am-082815/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/texas-am-aggies-adidas-yell-leader-tshirts-cfb-am-082815/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/texas-am-aggies-adidas-yell-leader-tshirts-cfb-am-082815/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/texas-am-aggies-adidas-yell-leader-tshirts-cfb-am-082815/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/texas-am-aggies-adidas-yell-leader-tshirts-cfb-am-082815/,Google Analytics,Unknown ID,1
https://www.outkick.com/texas-am-aggies-adidas-yell-leader-tshirts-cfb-am-082815/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/watch-amy-schumer-jennifer-lawrence-dance-on-billy-joel-s-piano-082815/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/watch-amy-schumer-jennifer-lawrence-dance-on-billy-joel-s-piano-082815/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/watch-amy-schumer-jennifer-lawrence-dance-on-billy-joel-s-piano-082815/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/watch-amy-schumer-jennifer-lawrence-dance-on-billy-joel-s-piano-082815/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/watch-amy-schumer-jennifer-lawrence-dance-on-billy-joel-s-piano-082815/,Google Analytics,Unknown ID,1
https://www.outkick.com/watch-amy-schumer-jennifer-lawrence-dance-on-billy-joel-s-piano-082815/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/watch-amy-schumer-jennifer-lawrence-dance-on-billy-joel-s-piano-082815/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/alabama-crimson-tide-blake-barnett-pro-surfer-maddie-peterson-082815/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/alabama-crimson-tide-blake-barnett-pro-surfer-maddie-peterson-082815/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/alabama-crimson-tide-blake-barnett-pro-surfer-maddie-peterson-082815/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/alabama-crimson-tide-blake-barnett-pro-surfer-maddie-peterson-082815/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/alabama-crimson-tide-blake-barnett-pro-surfer-maddie-peterson-082815/,Google Analytics,Unknown ID,1
https://www.outkick.com/alabama-crimson-tide-blake-barnett-pro-surfer-maddie-peterson-082815/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/free-draft-kings-game-082915/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/free-draft-kings-game-082915/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/free-draft-kings-game-082915/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/free-draft-kings-game-082915/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/free-draft-kings-game-082915/,Google Analytics,Unknown ID,1
https://www.outkick.com/free-draft-kings-game-082915/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/virginia-tech-hokies-ohio-state-buckeyes-wdbj-shooting-alison-parker-adam-ward-cfb-am-083115/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/virginia-tech-hokies-ohio-state-buckeyes-wdbj-shooting-alison-parker-adam-ward-cfb-am-083115/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/virginia-tech-hokies-ohio-state-buckeyes-wdbj-shooting-alison-parker-adam-ward-cfb-am-083115/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/virginia-tech-hokies-ohio-state-buckeyes-wdbj-shooting-alison-parker-adam-ward-cfb-am-083115/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/virginia-tech-hokies-ohio-state-buckeyes-wdbj-shooting-alison-parker-adam-ward-cfb-am-083115/,Google Analytics,Unknown ID,1
https://www.outkick.com/virginia-tech-hokies-ohio-state-buckeyes-wdbj-shooting-alison-parker-adam-ward-cfb-am-083115/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/college-football-picks-week-one-083115/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/college-football-picks-week-one-083115/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/college-football-picks-week-one-083115/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/college-football-picks-week-one-083115/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/college-football-picks-week-one-083115/,Google Analytics,Unknown ID,1
https://www.outkick.com/college-football-picks-week-one-083115/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/how-accurate-is-the-ap-top-25-poll-090115/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/how-accurate-is-the-ap-top-25-poll-090115/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/how-accurate-is-the-ap-top-25-poll-090115/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/how-accurate-is-the-ap-top-25-poll-090115/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/how-accurate-is-the-ap-top-25-poll-090115/,Google Analytics,Unknown ID,1
https://www.outkick.com/how-accurate-is-the-ap-top-25-poll-090115/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/penn-state-nittany-lions-joe-paterno-beer-sales-cfb-am-090115/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/penn-state-nittany-lions-joe-paterno-beer-sales-cfb-am-090115/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/penn-state-nittany-lions-joe-paterno-beer-sales-cfb-am-090115/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/penn-state-nittany-lions-joe-paterno-beer-sales-cfb-am-090115/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/penn-state-nittany-lions-joe-paterno-beer-sales-cfb-am-090115/,Google Analytics,Unknown ID,1
https://www.outkick.com/penn-state-nittany-lions-joe-paterno-beer-sales-cfb-am-090115/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/anonymous-mailbag-090115/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/anonymous-mailbag-090115/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/anonymous-mailbag-090115/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/anonymous-mailbag-090115/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/anonymous-mailbag-090115/,Google Analytics,Unknown ID,1
https://www.outkick.com/anonymous-mailbag-090115/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/florida-gators-tampa-bay-buccaneers-cheerleaders-will-grier-girlfriend-cfb-am-090215/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/florida-gators-tampa-bay-buccaneers-cheerleaders-will-grier-girlfriend-cfb-am-090215/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/florida-gators-tampa-bay-buccaneers-cheerleaders-will-grier-girlfriend-cfb-am-090215/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/florida-gators-tampa-bay-buccaneers-cheerleaders-will-grier-girlfriend-cfb-am-090215/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/florida-gators-tampa-bay-buccaneers-cheerleaders-will-grier-girlfriend-cfb-am-090215/,Google Analytics,Unknown ID,1
https://www.outkick.com/florida-gators-tampa-bay-buccaneers-cheerleaders-will-grier-girlfriend-cfb-am-090215/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/draftkings-preview-week-1-090215/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/draftkings-preview-week-1-090215/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/draftkings-preview-week-1-090215/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/draftkings-preview-week-1-090215/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/draftkings-preview-week-1-090215/,Google Analytics,Unknown ID,1
https://www.outkick.com/draftkings-preview-week-1-090215/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/why-mr-robot-0wn3d-our-summer-090215/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/why-mr-robot-0wn3d-our-summer-090215/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/why-mr-robot-0wn3d-our-summer-090215/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/why-mr-robot-0wn3d-our-summer-090215/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/why-mr-robot-0wn3d-our-summer-090215/,Google Analytics,Unknown ID,1
https://www.outkick.com/why-mr-robot-0wn3d-our-summer-090215/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/derek-mason-finds-missing-piece-of-paper-vandy-now-playoff-contender-090215/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/derek-mason-finds-missing-piece-of-paper-vandy-now-playoff-contender-090215/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/derek-mason-finds-missing-piece-of-paper-vandy-now-playoff-contender-090215/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/derek-mason-finds-missing-piece-of-paper-vandy-now-playoff-contender-090215/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/derek-mason-finds-missing-piece-of-paper-vandy-now-playoff-contender-090215/,Google Analytics,Unknown ID,1
https://www.outkick.com/derek-mason-finds-missing-piece-of-paper-vandy-now-playoff-contender-090215/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/derek-mason-finds-missing-piece-of-paper-vandy-now-playoff-contender-090215/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/storyoklahoma-sooners-akron-zips-bob-stoops-baker-mayfield-samaje-perine-090215/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/storyoklahoma-sooners-akron-zips-bob-stoops-baker-mayfield-samaje-perine-090215/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/storyoklahoma-sooners-akron-zips-bob-stoops-baker-mayfield-samaje-perine-090215/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/storyoklahoma-sooners-akron-zips-bob-stoops-baker-mayfield-samaje-perine-090215/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/storyoklahoma-sooners-akron-zips-bob-stoops-baker-mayfield-samaje-perine-090215/,Google Analytics,Unknown ID,1
https://www.outkick.com/storyoklahoma-sooners-akron-zips-bob-stoops-baker-mayfield-samaje-perine-090215/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/httpwww-foxsports-comcollege-footballstorynotre-dame-fighting-irish-brian-kelly-john-brown-gopro-recruiting-090315/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/httpwww-foxsports-comcollege-footballstorynotre-dame-fighting-irish-brian-kelly-john-brown-gopro-recruiting-090315/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/httpwww-foxsports-comcollege-footballstorynotre-dame-fighting-irish-brian-kelly-john-brown-gopro-recruiting-090315/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/httpwww-foxsports-comcollege-footballstorynotre-dame-fighting-irish-brian-kelly-john-brown-gopro-recruiting-090315/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/httpwww-foxsports-comcollege-footballstorynotre-dame-fighting-irish-brian-kelly-john-brown-gopro-recruiting-090315/,Google Analytics,Unknown ID,1
https://www.outkick.com/httpwww-foxsports-comcollege-footballstorynotre-dame-fighting-irish-brian-kelly-john-brown-gopro-recruiting-090315/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/judge-overturns-tom-brady-suspension-090315/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/judge-overturns-tom-brady-suspension-090315/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/judge-overturns-tom-brady-suspension-090315/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/judge-overturns-tom-brady-suspension-090315/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/judge-overturns-tom-brady-suspension-090315/,Google Analytics,Unknown ID,1
https://www.outkick.com/judge-overturns-tom-brady-suspension-090315/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/tom-brady-deflategate-suspension-new-england-patriots-michigan-wolverines-harbaugh-cfb-am-090315/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/tom-brady-deflategate-suspension-new-england-patriots-michigan-wolverines-harbaugh-cfb-am-090315/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/tom-brady-deflategate-suspension-new-england-patriots-michigan-wolverines-harbaugh-cfb-am-090315/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/tom-brady-deflategate-suspension-new-england-patriots-michigan-wolverines-harbaugh-cfb-am-090315/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/tom-brady-deflategate-suspension-new-england-patriots-michigan-wolverines-harbaugh-cfb-am-090315/,Google Analytics,Unknown ID,1
https://www.outkick.com/tom-brady-deflategate-suspension-new-england-patriots-michigan-wolverines-harbaugh-cfb-am-090315/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/florida-gator-coed-offers-cops-blow-jobs-to-escape-dui-charged-with-bribery-090315/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/florida-gator-coed-offers-cops-blow-jobs-to-escape-dui-charged-with-bribery-090315/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/florida-gator-coed-offers-cops-blow-jobs-to-escape-dui-charged-with-bribery-090315/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/florida-gator-coed-offers-cops-blow-jobs-to-escape-dui-charged-with-bribery-090315/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/florida-gator-coed-offers-cops-blow-jobs-to-escape-dui-charged-with-bribery-090315/,Google Analytics,Unknown ID,1
https://www.outkick.com/florida-gator-coed-offers-cops-blow-jobs-to-escape-dui-charged-with-bribery-090315/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/storyminnesota-gophers-dramatic-chipmunk-tcu-horned-frogs-cfb-am-090415/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/storyminnesota-gophers-dramatic-chipmunk-tcu-horned-frogs-cfb-am-090415/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/storyminnesota-gophers-dramatic-chipmunk-tcu-horned-frogs-cfb-am-090415/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/storyminnesota-gophers-dramatic-chipmunk-tcu-horned-frogs-cfb-am-090415/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/storyminnesota-gophers-dramatic-chipmunk-tcu-horned-frogs-cfb-am-090415/,Google Analytics,Unknown ID,1
https://www.outkick.com/storyminnesota-gophers-dramatic-chipmunk-tcu-horned-frogs-cfb-am-090415/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/all-that-and-a-bag-of-mail-090415/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/all-that-and-a-bag-of-mail-090415/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/all-that-and-a-bag-of-mail-090415/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/all-that-and-a-bag-of-mail-090415/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/all-that-and-a-bag-of-mail-090415/,Google Analytics,Unknown ID,1
https://www.outkick.com/all-that-and-a-bag-of-mail-090415/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/the-tonight-show-jimmy-fallon-price-is-right-jason-sudeikis-drinking-game-090415/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/the-tonight-show-jimmy-fallon-price-is-right-jason-sudeikis-drinking-game-090415/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/the-tonight-show-jimmy-fallon-price-is-right-jason-sudeikis-drinking-game-090415/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/the-tonight-show-jimmy-fallon-price-is-right-jason-sudeikis-drinking-game-090415/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/the-tonight-show-jimmy-fallon-price-is-right-jason-sudeikis-drinking-game-090415/,Google Analytics,Unknown ID,1
https://www.outkick.com/the-tonight-show-jimmy-fallon-price-is-right-jason-sudeikis-drinking-game-090415/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/kansas-state-band-blows-apology-090515/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/kansas-state-band-blows-apology-090515/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/kansas-state-band-blows-apology-090515/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/kansas-state-band-blows-apology-090515/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/kansas-state-band-blows-apology-090515/,Google Analytics,Unknown ID,1
https://www.outkick.com/kansas-state-band-blows-apology-090515/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/outkick-s-weekly-top-ten-090615/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/outkick-s-weekly-top-ten-090615/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/outkick-s-weekly-top-ten-090615/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/outkick-s-weekly-top-ten-090615/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/outkick-s-weekly-top-ten-090615/,Google Analytics,Unknown ID,1
https://www.outkick.com/outkick-s-weekly-top-ten-090615/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/starting-11-the-sec-west-ain-t-dead-090715/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/starting-11-the-sec-west-ain-t-dead-090715/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/starting-11-the-sec-west-ain-t-dead-090715/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/starting-11-the-sec-west-ain-t-dead-090715/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/starting-11-the-sec-west-ain-t-dead-090715/,Google Analytics,Unknown ID,1
https://www.outkick.com/starting-11-the-sec-west-ain-t-dead-090715/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/httpwww-foxsports-comcollege-footballstorysec-title-game-deal-billion-dollar-090715/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/httpwww-foxsports-comcollege-footballstorysec-title-game-deal-billion-dollar-090715/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/httpwww-foxsports-comcollege-footballstorysec-title-game-deal-billion-dollar-090715/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/httpwww-foxsports-comcollege-footballstorysec-title-game-deal-billion-dollar-090715/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/httpwww-foxsports-comcollege-footballstorysec-title-game-deal-billion-dollar-090715/,Google Analytics,Unknown ID,1
https://www.outkick.com/httpwww-foxsports-comcollege-footballstorysec-title-game-deal-billion-dollar-090715/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/ohio-state-buckeyes-virginia-tech-hokies-ezekiel-elliott-photo-cfb-am-090715/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/ohio-state-buckeyes-virginia-tech-hokies-ezekiel-elliott-photo-cfb-am-090715/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/ohio-state-buckeyes-virginia-tech-hokies-ezekiel-elliott-photo-cfb-am-090715/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/ohio-state-buckeyes-virginia-tech-hokies-ezekiel-elliott-photo-cfb-am-090715/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/ohio-state-buckeyes-virginia-tech-hokies-ezekiel-elliott-photo-cfb-am-090715/,Google Analytics,Unknown ID,1
https://www.outkick.com/ohio-state-buckeyes-virginia-tech-hokies-ezekiel-elliott-photo-cfb-am-090715/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/penn-state-nittany-lions-big-ten-kicker-joey-julius-090715/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/penn-state-nittany-lions-big-ten-kicker-joey-julius-090715/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/penn-state-nittany-lions-big-ten-kicker-joey-julius-090715/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/penn-state-nittany-lions-big-ten-kicker-joey-julius-090715/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/penn-state-nittany-lions-big-ten-kicker-joey-julius-090715/,Google Analytics,Unknown ID,1
https://www.outkick.com/penn-state-nittany-lions-big-ten-kicker-joey-julius-090715/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/anonymous-mailbag-090815/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/anonymous-mailbag-090815/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/anonymous-mailbag-090815/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/anonymous-mailbag-090815/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/anonymous-mailbag-090815/,Google Analytics,Unknown ID,1
https://www.outkick.com/anonymous-mailbag-090815/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/texas-san-antonio-high-school-john-jay-marble-falls-attack-referee-cfb-am-090815/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/texas-san-antonio-high-school-john-jay-marble-falls-attack-referee-cfb-am-090815/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/texas-san-antonio-high-school-john-jay-marble-falls-attack-referee-cfb-am-090815/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/texas-san-antonio-high-school-john-jay-marble-falls-attack-referee-cfb-am-090815/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/texas-san-antonio-high-school-john-jay-marble-falls-attack-referee-cfb-am-090815/,Google Analytics,Unknown ID,1
https://www.outkick.com/texas-san-antonio-high-school-john-jay-marble-falls-attack-referee-cfb-am-090815/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/oktc-road-trip-wisconsin-alabama-090815/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/oktc-road-trip-wisconsin-alabama-090815/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/oktc-road-trip-wisconsin-alabama-090815/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/oktc-road-trip-wisconsin-alabama-090815/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/oktc-road-trip-wisconsin-alabama-090815/,Google Analytics,Unknown ID,1
https://www.outkick.com/oktc-road-trip-wisconsin-alabama-090815/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/look-out-lsu-the-cowbells-are-ringing-090815/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/look-out-lsu-the-cowbells-are-ringing-090815/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/look-out-lsu-the-cowbells-are-ringing-090815/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/look-out-lsu-the-cowbells-are-ringing-090815/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/look-out-lsu-the-cowbells-are-ringing-090815/,Google Analytics,Unknown ID,1
https://www.outkick.com/look-out-lsu-the-cowbells-are-ringing-090815/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/outkick-s-gambling-picks-week-two-2015-090815/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/outkick-s-gambling-picks-week-two-2015-090815/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/outkick-s-gambling-picks-week-two-2015-090815/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/outkick-s-gambling-picks-week-two-2015-090815/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/outkick-s-gambling-picks-week-two-2015-090815/,Google Analytics,Unknown ID,1
https://www.outkick.com/outkick-s-gambling-picks-week-two-2015-090815/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/san-antonio-texas-john-jay-high-school-marble-falls-ref-coach-allegations-cfb-am-090915/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/san-antonio-texas-john-jay-high-school-marble-falls-ref-coach-allegations-cfb-am-090915/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/san-antonio-texas-john-jay-high-school-marble-falls-ref-coach-allegations-cfb-am-090915/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/san-antonio-texas-john-jay-high-school-marble-falls-ref-coach-allegations-cfb-am-090915/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/san-antonio-texas-john-jay-high-school-marble-falls-ref-coach-allegations-cfb-am-090915/,Google Analytics,Unknown ID,1
https://www.outkick.com/san-antonio-texas-john-jay-high-school-marble-falls-ref-coach-allegations-cfb-am-090915/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/outkick-s-going-on-the-road-again-090915/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/outkick-s-going-on-the-road-again-090915/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/outkick-s-going-on-the-road-again-090915/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/outkick-s-going-on-the-road-again-090915/,Google Tag Manager,UA-42407509-2,1
